LotID,Titel,Beschreibung,Auktionsdatum,Detail-Link,Bild-Link
193276,"Fritz Rudolf Künker GmbH & Co. KG - Auction 133, Lot 7852","KELTISCHE MÜNZEN (CELTIC COINS) GERMANIA GERMANIA ANONYM. AR-Hemiobol, 1. Jahrhundert v. Chr.; 0.43 g. Kopf r., die Haare als Halbbögen angedeutet, Punktauge//Kreuz, in den Winkeln: Ringel mit undeutlichen Außenpunkten - Dreieck mit Punktenden - W (oder M) mit drei Punkten an den unteren Enden - ? Kellner - (vergl. 1017); LT - (vergl. 2172 Rückseite); Slg. Lanz -; SLM -. R Sehr schön Kellner vermutet den mährischen Typ; La Tour Allemagne du Sud und Scheers im Complement à lAtlas de M...",11 Oct 2007,https://pro.coinarchives.com/a/lotviewer.php?LotID=193276&AucID=250&Lot=7852,https://media.coinarchives.com/b1d8843acfa111fb5503227b678b7639/img/kunker/133/image07852.jpg
224231,"UBS Gold & Numismatics - Auction 77, Lot 434","SAMMLUNG ERICH KARL GALLIEN Boier in Böhmen No.: 434 Schätzwert/Estimate: CHF 200 Kleinsilbereinheit 1. Jh. v. Chr. Pentagramm im Perlkreis. Rv. Pegasusprotome l. 0,43 g. G. Dembski: Neue Keltenmünzen aus Niederösterreich, MöNG Band XXXI, Nr. I, Wien 1991, Nr. 14. Sehr selten. Sehr schön-schön. Ex Auktion Gorny & Mosch 126, München, Oktober 2003, Los 1048. ...",9 Sep 2008,https://pro.coinarchives.com/a/lotviewer.php?LotID=224231&AucID=324&Lot=434,https://media.coinarchives.com/abb9044d3fe6c067ee6943a5fe318b92/img/ubs/077/image00434.jpg
321887,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1017","KELTEN DEUTSCHLAND Typ Manching I Kleinsilber (0,37g) nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Sporn, darüber Punkte. Kellner 322. Schöne dunkle Tönung, vz Estimate: 150 EUR...",12 Oct 2009,https://pro.coinarchives.com/a/lotviewer.php?LotID=321887&AucID=577&Lot=1017,https://media.coinarchives.com/cb90dee0101b8f7c1924f3bad2141a43/img/gorny/181/image01017.jpg
321888,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1018","KELTEN DEUTSCHLAND Typ Manching II (Var.) Kleinsilber (0,41g) nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Die Haare horizontal gescheitelt. Unter dem Halsansatz Punkt. Rs.: Nach links springendes Pferd, darunter Sporn, darüber fünf Punkte. Kellner 718. Schöne dunkle Tönung, vz Estimate: 150 EUR...",12 Oct 2009,https://pro.coinarchives.com/a/lotviewer.php?LotID=321888&AucID=577&Lot=1018,https://media.coinarchives.com/04a1db0ea6aef7a0d1ea9c08d94eca9e/img/gorny/181/image01018.jpg
321889,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1019","KELTEN DEUTSCHLAND Typ Manching II (Var.) Kleinsilber (0,36g) nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Die Haare horizontal gescheitelt. Rs.: Nach links springendes Pferd, darunter Sporn, darüber fünf Punkte. Kellner 718. Schöne dunkle Tönung, Korrosionsspuren, ss-vz Estimate: 150 EUR...",12 Oct 2009,https://pro.coinarchives.com/a/lotviewer.php?LotID=321889&AucID=577&Lot=1019,https://media.coinarchives.com/5c29d1f993110350b8e89639baad1d1d/img/gorny/181/image01019.jpg
321892,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1022","KELTEN BÖHMEN UND SLOWAKEI Typ Boisches Kleinsilber. (0,46g) Vs.: In den Nacken gelegter Kopf mit kleinem Hinterkopf n. l. Rs.: Springendes Pferd n. l. Paulsen Taf.26 (Var.). Dunkle Tönung, ss Estimate: 150 EUR...",12 Oct 2009,https://pro.coinarchives.com/a/lotviewer.php?LotID=321892&AucID=577&Lot=1022,https://media.coinarchives.com/8638193acc49c9846354f3b990ac4bd0/img/gorny/181/image01022.jpg
321893,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1023","KELTEN BÖHMEN UND SLOWAKEI Typ Boisches Kleinsilber. (0,35g) Vs.: Kopf mit großer Oberlippe n. l. Rs.: Springendes Pferd n. l. Paulsen Taf.26 (Var.). Dunkle Tönung, ss Estimate: 150 EUR...",12 Oct 2009,https://pro.coinarchives.com/a/lotviewer.php?LotID=321893&AucID=577&Lot=1023,https://media.coinarchives.com/8a4f7d927a4070e4ff1471330c73c04d/img/gorny/181/image01023.jpg
338048,"M&M Numismatics Ltd - The New York Sale XXIII, Lot 69","CELTIC COINS THE RHINELAND AND SOUTHERN GERMANY SOUTH GERMANY Manching. Fractional silver unit, 1st c. B.C. AR 0.43 g. Head l. Rev. Horse prancing l., above, four pellets, below, spur. Dembski 470. Kostial, Lanz 27, 20. Kellner, Manching pl. 14, 343. Rare. Nicely toned. Extremely fine Estimate: 900 USD...",6 Jan 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=338048&AucID=604&Lot=69,https://media.coinarchives.com/a83c6748b391deff749415c5ae602d04/img/baldwin/nyc23/image00069.jpg
338049,"M&M Numismatics Ltd - The New York Sale XXIII, Lot 70","CELTIC COINS THE RHINELAND AND SOUTHERN GERMANY SOUTH GERMANY Manching. Fractional silver unit, 1st c. B.C. AR 0.43 g. Head l. Rev. Horse prancing l., above, four pellets, below, spur. Dembski 470. Kostial, Lanz 27, 20. Kellner, Manching pl. 14, 343. Rare. Nicely toned. Extremely fine Ex Numismatik Lanz, Munich sale 50 (1989), 25. Estimate: 700 USD...",6 Jan 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=338049&AucID=604&Lot=70,https://media.coinarchives.com/3b84e4eb0a4331c8ac0a23640cfdab39/img/baldwin/nyc23/image00070.jpg
338050,"M&M Numismatics Ltd - The New York Sale XXIII, Lot 71","CELTIC COINS THE RHINELAND AND SOUTHERN GERMANY SOUTH GERMANY Lot. Manching. Fractional silver units, 1st c. B.C. AR 0.39 g. / 0.31 g. Head l. Rev. Horse prancing l., above, four pellets, below, spur. Dembski 470. Kostial, Lanz 27, 20. Kellner, Manching pl. 14, 343. Rare. Nicely toned. Extremely fine (2) Estimate: 350 USD...",6 Jan 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=338050&AucID=604&Lot=71,https://media.coinarchives.com/c8673a698dfd4acfdb64afe0d376b015/img/baldwin/nyc23/image00071.jpg
338061,"M&M Numismatics Ltd - The New York Sale XXIII, Lot 82","CELTIC COINS THE ALPS AND EASTERN EUROPE NORICUM Obol, type ""Karlstein"". AR 0.70 g. Circular raised area. Rev. Horse prancing l. Göbl, Nor. 93, 946. Kostial, Lanz 66, 301. Toned Extremely fine Estimate: 300 USD...",6 Jan 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=338061&AucID=604&Lot=82,https://media.coinarchives.com/ed83fe1f9c6ddcac1abc7c200e8639fe/img/baldwin/nyc23/image00082.jpg
338062,"M&M Numismatics Ltd - The New York Sale XXIII, Lot 83","CELTIC COINS THE ALPS AND EASTERN EUROPE NORICUM Lot. Obols, type ""Karlstein"". AR 0.67 g. Circular raised area. Rev. Horse prancing l., above and below, pellet. Göbl, Nor. 93, 946. Kostial, Lanz 66, 301ss. Dembski pl. 52, 948. Toned. Extremely fine (2) Both coins share the same obv. die. Estimate: 350 USD...",6 Jan 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=338062&AucID=604&Lot=83,https://media.coinarchives.com/02960200bb6e1b772980372cdff5ecf5/img/baldwin/nyc23/image00083.jpg
347247,"Gerhard Hirsch Nachfolger - Auction 266, Lot 1503","Kelten Süddeutschland VINDELICI. Kleine Silbermünze. Stark stilisierter Kopf mit Borsten und Punkten. Rs: Pferd l., darunter Dreispitz. Castelin -. Kellner Man. 339 (Typ 2). 0,44g. Kl. Randausbruch. Schöne dunkle Tönung. vz Ex Slg. E. Karl. Ex GM 89 Los Nr. 13. Estimate: 80 EUR ...",11 Feb 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=347247&AucID=625&Lot=1503,https://media.coinarchives.com/d3edce0acfb1d29d51824fc92e62af56/img/hirsch/266/image01503.jpg
378596,"Gorny & Mosch Giessener Münzhandlung - Auction 191, Lot 1019","KELTEN DEUTSCHLAND SÜDBAYERN Drittelstück einer Kleinsilbermünze (0,14 g.), Vs.: Gesicht n. links, Auge, Wange und Mund in Punkte aufgelöst, Henkelohr. Rs.: Pferd mit zurückgewandtem Kopf. Kellner Typ Pferd mit zurückgewandtem Kopf. Mit dieser Vorderseite unbekannt. ss Estimate: EUR 500 ...",11 Oct 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=378596&AucID=687&Lot=1019,https://media.coinarchives.com/523be93db3e707c4313999813a6bb7f2/img/gorny/191/image01019.jpg
378597,"Gorny & Mosch Giessener Münzhandlung - Auction 191, Lot 1020","KELTEN DEUTSCHLAND SÜDBAYERN Unbekannter Typus (süddeutsch?) Kleinsilber (0,21 g.), Vs.: Kopf n. l. Haare leicht bogenförmig, Haaransatz gepunktet. Rs.: Pferd n. l., oben im Feld ein Punktkreuz. Castelin -; Kellner -; Dembski, -. ss Estimate: EUR 300 ...",11 Oct 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=378597&AucID=687&Lot=1020,https://media.coinarchives.com/2a081949a8c441f4e82a7162640d09c0/img/gorny/191/image01020.jpg
378598,"Gorny & Mosch Giessener Münzhandlung - Auction 191, Lot 1021","KELTEN DEUTSCHLAND SÜDBAYERN Typ Dühren Kleinsilber (0,46 g.), Vs.: Kopf n. r. mit Punktauge und Haar aus Reihen kleiner Halbkreise. Rs.: Kreuz, in den Winkeln zweimal ein V, eine Kugel und ein Ringel. Castelin (SNR 49) Typ 2. ss Estimate: EUR 200 ...",11 Oct 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=378598&AucID=687&Lot=1021,https://media.coinarchives.com/45e3281498d8438ebcb798b4fe99cc75/img/gorny/191/image01021.jpg
389108,"Numismatik Lanz München - Auction 150, Lot 10","KELTISCHE MÜNZEN SÜDDEUTSCHLAND. NORICUM. Kleinsilber, Typ ""Karlsteiner Art"". Linsenförmiger Buckel. Rs: Kugelpferd nach links. Vgl. P. Kos, Keltische Münzen Sloweniens, 1977, Taf. 16 Nr. 33. 0,37g. Selten. Sehr schön. Estimate: 400 EUR...",13 Dec 2010,https://pro.coinarchives.com/a/lotviewer.php?LotID=389108&AucID=704&Lot=10,https://media.coinarchives.com/f0a834ac3eec9474a1b2a357e6bb5c7f/img/lanz/150/image00010.jpg
425576,"Gerhard Hirsch Nachfolger - Auction 271, Lot 1618","Kelten Süddeutschland Kleine Silbermünze. Stilisierter Kopf mit Borsten und Punkten. Rs: Pferd l., darunter Dreispitz. Kellner Man. Taf. 42, 963 (Typ 2). 0,4g. L. korrodiert. L. dezentriert. Randl. stellenw. Prägeschw. vz Fundortangabe. Estimate: 100 EUR...",17 Feb 2011,https://pro.coinarchives.com/a/lotviewer.php?LotID=425576&AucID=773&Lot=1618,https://media.coinarchives.com/e7e8d4862b1da96c8caaeb2651446257/img/hirsch/271/image01618.jpg
469256,"Gerhard Hirsch Nachfolger - Auction 279-280, Lot 4016","Münzen und Medaillen Münzen der Antike Kelten Süddeutschland VINDELICI. Kleine Silbermünze. Stark stilisierter Kopf mit Borstenhaaren und Punkten. Rs: Pferd l., darunter Dreispitz. Kellner Man. 322 (Typ 1). 0,38g. Vs. min. dez. Schöne dunkle Tönung. ss FO: Manching. Erworben bei M. Höllersberger, München auf der Nürnberger Münzbörse am 18.10.1987. Estimate: 100 EUR...",8 Feb 2012,https://pro.coinarchives.com/a/lotviewer.php?LotID=469256&AucID=854&Lot=4016,https://media.coinarchives.com/a11983a572c53084dd349094594c683d/img/hirsch/279-280/image04016.jpg
586055,"Gerhard Hirsch Nachfolger - Auction 289, Lot 14","KELTEN, SÜDDEUTSCHLAND Kleine Silbermünze. Kleinsilber zu Kreuzmünzen vom Typ Dühren. Kopf r. Rs: Kreuz, in den Winkeln 2 Kreise und 2 Winkel. Kellner, Manching 1012. 0.48g, ss Estimate: 150 EUR...",2 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=586055&AucID=1057&Lot=14,https://media.coinarchives.com/900b1924d929b08d6b7b8b0df6ad5f61/img/hirsch/289/image00014.jpg
586056,"Gerhard Hirsch Nachfolger - Auction 289, Lot 15","KELTEN, SÜDDEUTSCHLAND Kleine Silbermünze. Kleinsilber Typ mit Stachelhaaren. Kopf l. mit 6 um den Scheitelpunkt gebogenen Haarsträngen. Rs: Pferd l. Kellner, Manching 756. 0.40g, vz/ss-s Estimate: 150 EUR...",2 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=586056&AucID=1057&Lot=15,https://media.coinarchives.com/b6f43a00d170c7e5505f2e0440432710/img/hirsch/289/image00015.jpg
586057,"Gerhard Hirsch Nachfolger - Auction 289, Lot 16","KELTEN, SÜDDEUTSCHLAND Kleine Silbermünze. Kleinsilber Typ Pferd mit zurückgewandtem Kopf. Kopf l. Rs: Pferd r. mit zurückgewandtem Kopf. Kellner, Manching 962 var. 0.14g, R ss Estimate: 225 EUR...",2 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=586057&AucID=1057&Lot=16,https://media.coinarchives.com/0923d2b3741eed03581470bec5eb39ed/img/hirsch/289/image00016.jpg
593705,"Aurea Numismatika - Auction 50, Lot 286","Celtic Střední Evropa, Bojové, 2. - 1. stol. př. Kr. AR Obol, typ Němčice/Roseldorf II, Hladký hrbol / Koník zleva, pod nohama tečka v oblouku, Kolníková, Němčice, var. Ba3 (0,74 g) 1/1 Starting Price: 1100 CZK...",25 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=593705&AucID=1073&Lot=286,https://media.coinarchives.com/3af86038e6dbefb5c46de8335077b50d/img/aurea/050/image00286.jpg
593706,"Aurea Numismatika - Auction 50, Lot 287","Celtic Střední Evropa, Bojové, 2. - 1. stol. př. Kr. AR Obol, typ Němčice/Roseldorf II, Hladký hrbol / Koník zleva, pod nohama tečka v oblouku, Kolníková, Němčice, var. B6 1/1 Starting Price: 1100 CZK...",25 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=593706&AucID=1073&Lot=287,https://media.coinarchives.com/af77b55e8c00a2b8b92636597d4bbbe2/img/aurea/050/image00287.jpg
593707,"Aurea Numismatika - Auction 50, Lot 288","Celtic Střední Evropa, Bojové, 2. - 1. stol. př. Kr. AR Obol, typ Němčice/Roseldorf II, Hladký hrbol / Koník zleva, pod nohama tečka v oblouku, Kolníková, Němčice, var. Bi 1/1 Starting Price: 1100 CZK...",25 May 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=593707&AucID=1073&Lot=288,https://media.coinarchives.com/9b9ea42a257b1b6f16319898ee972d66/img/aurea/050/image00288.jpg
605659,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2029","KELTEN DEUTSCHLAND VINDELIKER Typ Manching II Kleinsilber (0,48g). nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darüber fünf Punkte, darunter Winkelspitz. Kellner 688 (stgl.); Slg. Flesche 389. Zarte Tönung, fast vz Estimate: 150 EUR...",15 Oct 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=605659&AucID=1095&Lot=2029,https://media.coinarchives.com/ff61282f3de469ad17c614a7e49f1d22/img/gorny/216/image02029.jpg
605660,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2030","KELTEN DEUTSCHLAND VINDELIKER Typ Manching II nahestehend Kleinsilber (0,44g). nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darüber fünf Punkte. Kellner 757 (stgl.); Slg. Flesche ; Zarte Tönung, Vs. Überprägungsspuren, vz Ex Lanz 74, 1995, 20. Estimate: 200 EUR...",15 Oct 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=605660&AucID=1095&Lot=2030,https://media.coinarchives.com/6c2fbd8748250bdd6b87e6fff1a36056/img/gorny/216/image02030.jpg
605661,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2031","KELTEN DEUTSCHLAND VINDELIKER Typ Stachelhaar Kleinsilber (0,40g). nach 100 v.Chr. Vs.: Stilisierter Kopf mit spitzer Nase und gebogenen Haarsträhnen mit Kugelenden n. r. Rs.: Nach links springendes Pferd. Darüber fünf Punkte im Kreuz. Kellner 995; Slg. Flesche 396. R! Tönung, vz Erworben bei Münzenhandlung Diller 1995. Estimate: 300 EUR...",15 Oct 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=605661&AucID=1095&Lot=2031,https://media.coinarchives.com/4f24857b05dd8d12742fdd30346a178c/img/gorny/216/image02031.jpg
615179,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 10","CENTRAL EUROPE. Vindelici. 1/4 Quinar (2nd-1st centuries BC). ""Dühren"" type. Obv: Head right. Rev: Cross with circles and corners in angles. Flesche 360 f. Condition: Very fine. Weight: 0.5 g. Diameter: 9 mm. Estimate: 70 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615179&AucID=1113&Lot=10,https://media.coinarchives.com/9925af27dd040eb1e2ecbe173bdb4fcc/img/pecunem/010/image00010.jpg
615180,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 11","CENTRAL EUROPE. Vindelici. 1/4 Quinar (2nd-1st centuries BC). ""Dühren"" type. Obv: Head left. Rev: Cross with dots within circles and corners in angles. Flesche 358 f. Condition: Very fine. Weight: 0.3 g. Diameter: 8 mm. Estimate: 80 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615180&AucID=1113&Lot=11,https://media.coinarchives.com/c44af97227e4a07f506dc84aebc17e69/img/pecunem/010/image00011.jpg
615181,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 12","CENTRAL EUROPE. Vindelici. 1/4 Quinar (1st century BC). ""Stachelhaar"" type. Obv: Stylized male head with thorny hair left. Rev: Horse galloping left; five pellets above. Flesche 395. Condition: Very fine. Weight: 0.4 g. Diameter: 10 mm. Estimate: 90 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615181&AucID=1113&Lot=12,https://media.coinarchives.com/f8f7355caaac51f52c6cf14860c8170c/img/pecunem/010/image00012.jpg
615182,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 13","CENTRAL EUROPE. Vindelici. 1/4 Quinar (1st century BC). ""Manching"" type. Obv: Stylized male head left. Rev: Horse advancing left; five pellets above. Flesche 389 ff. Condition: Good very fine. Weight: 0.3 g. Diameter: 10 mm. Estimate: 100 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615182&AucID=1113&Lot=13,https://media.coinarchives.com/365a50024fb4d72edc78d32401758eda/img/pecunem/010/image00013.jpg
615184,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 15","CENTRAL EUROPE. Vindelici. 1/4 Quinar (1st century BC). ""Pollanten"" type 1. Obv: Head right. Rev: Horse advancing right. Flesche -; Kellner Pollanten - (cf. 975); . Condition: Very fine. Weight: 0.3 g. Diameter: 8 mm. Estimate: 120 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615184&AucID=1113&Lot=15,https://media.coinarchives.com/6c9cd957c6d0a32c444b09401f0d63fa/img/pecunem/010/image00015.jpg
615185,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 16","CENTRAL EUROPE. Vindelici. 1/4 Quinar (1st century BC). ""Stachelhaar"" type. Obv: Stylized male head with thorny hair left. Rev: Horse advancing left; five pellets above. Flesche 395. Condition: Very fine. Weight: 0.5 g. Diameter: 9 mm. Estimate: 50 EUR...",1 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=615185&AucID=1113&Lot=16,https://media.coinarchives.com/1569e531fddfc49af7e06545654d4b54/img/pecunem/010/image00016.jpg
643643,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1015","KELTEN DEUTSCHLAND VINDELIKER Typ Manching II Kleinsilber (0,41g). nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darüber fünf Punkte, darunter Winkelspitz. Kellner 688; Slg. Flesche 389. Herrliche dunkle Tönung, vz Erworben bei Aufhäuser 1990. Estimate: 200 EUR...",11 Mar 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=643643&AucID=1184&Lot=1015,https://media.coinarchives.com/5b5dfa13c82fcf3d27f10eaf1ab31f3a/img/gorny/220/image01015.jpg
643644,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1016","KELTEN DEUTSCHLAND VINDELIKER Typ Pferd mit zurückgewandtem Kopf Kleinsilber (0,45g). nach 100 v.Chr. Vs.: Stilisierter, rundlicher Kopf n. l. Rs.: Pferd mit zurückgewandtem Kopf n. r. Kellner 962; Slg. Flesche 398. R! Dunkle Tönung, ss Estimate: 100 EUR...",11 Mar 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=643644&AucID=1184&Lot=1016,https://media.coinarchives.com/8a7793c399985f138554169dc4036b5b/img/gorny/220/image01016.jpg
643645,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1017","KELTEN DEUTSCHLAND VINDELIKER Typ Pollanten Kleinsilber (0,30g). nach 100 v.Chr. Vs.: Stilisierter Kopf mit strähnigem Haar n. l. Rs.: Pferd n. r. Kellner 980; Flesche . R! Dunkle Tönung, ss Erworben bei Münzenhandlung Diller 2003. Estimate: 100 EUR...",11 Mar 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=643645&AucID=1184&Lot=1017,https://media.coinarchives.com/f75483857d78dc1f2c3a1a0d78b8d2e1/img/gorny/220/image01017.jpg
643649,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1021","KELTEN BÖHMEN UND SLOWAKEI BOIER Typ Roseldorf II. Kleinsilber (Obol) (0,80g). Vs.: Konvex mit Buckel in Form von Torques u. Innenpunkt. Rs.: Trabendes Pferd n. l., darüber Torques mit Innenpunkt n. l., darunter stehender Torques mit Innenpunkt. Slg. Lanz 93; Dembski 1991 S. 7 Nr. 2; Flesche 466. Prachtexemplar! Leichte Tönung, vz Estimate: 100 EUR...",11 Mar 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=643649&AucID=1184&Lot=1021,https://media.coinarchives.com/45fa8ae2cad7c79440f2757468d5a194/img/gorny/220/image01021.jpg
643650,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1022","KELTEN BÖHMEN UND SLOWAKEI BOIER Typ Roseldorf Viertelquinar (0,29g). Vs.: Buckel mit Wurmfortsatz. Rs.: Linkshin laufender Hirsch. In den Feldern Punkte. G.Dembski, MÖNG 31, 1991, Heft 1, Nr.3. Flesche 469. RR! Tönung, vz Erworben bei Rauch 1993. Estimate: 100 EUR...",11 Mar 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=643650&AucID=1184&Lot=1022,https://media.coinarchives.com/a1b5c6a0d13de0e7c4f658ab43ea11b8/img/gorny/220/image01022.jpg
707355,"Gorny & Mosch Giessener Münzhandlung - Auction 225, Lot 1017","KELTEN OBERITALIEN Massaliotische Imitationen. ""Drachme"" (0,95g). Vs.: Weiblicher Kopf mit hochgestecktem Haar n. r. Rs.: Stilisiertes Tier, darüber fünf Punkte. Vgl. F. Chiesa, La monetazione celtica Cisalpina / Ausstellungskatalog Casorella (1997) S. 62. Castelin ; Slg. Schörghuber . RR! ss Estimate: 300 EUR...",14 Oct 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=707355&AucID=1309&Lot=1017,https://media.coinarchives.com/00901ac1057279228622ab2152f183b6/img/gorny/225/image01017.jpg
